,play,bgcolor,dx,dy,edgecolor,frame,player,player_num,team,x,y,z
585,Liverpool [3] - 0 Bournemouth,red,0.18685237160003965,0.2427440386980777,white,120,471,10.0,attack,73.10934199252448,25.50235245999189,0.0
586,Liverpool [3] - 0 Bournemouth,red,0.18648363244462016,0.2429203313046031,white,121,471,10.0,attack,73.2958256249691,25.745272791296486,0.0
587,Liverpool [3] - 0 Bournemouth,red,0.1861425487258828,0.2430834019656061,white,122,471,10.0,attack,73.48196817369498,25.988356193262092,0.0
588,Liverpool [3] - 0 Bournemouth,red,0.18582912044379896,0.24323325068117185,white,123,471,10.0,attack,73.66779729413878,26.23158944394327,0.0
589,Liverpool [3] - 0 Bournemouth,red,0.18554334759838292,0.2433698774512152,white,124,471,10.0,attack,73.85334064173716,26.474959321394486,0.0
590,Liverpool [3] - 0 Bournemouth,red,0.1852852301896064,0.2434932822757929,white,125,471,10.0,attack,74.03862587192677,26.71845260367027,0.0
591,Liverpool [3] - 0 Bournemouth,red,0.18505476821749767,0.24360346515487666,white,126,471,10.0,attack,74.22368064014427,26.96205606882515,0.0
592,Liverpool [3] - 0 Bournemouth,red,0.1848519616820284,0.2437004260884379,white,127,471,10.0,attack,74.4085326018263,27.205756494913587,0.0
593,Liverpool [3] - 0 Bournemouth,red,0.1846768105832126,0.24378416507656198,white,128,471,10.0,attack,74.59320941240952,27.44954065999015,0.0
594,Liverpool [3] - 0 Bournemouth,red,0.1845293149210505,0.2438546821191636,white,129,471,10.0,attack,74.77773872733056,27.69339534210931,0.0
595,Liverpool [3] - 0 Bournemouth,red,0.18440947469557045,0.24391197721627125,white,130,471,10.0,attack,74.96214820202613,27.93730731932559,0.0
596,Liverpool [3] - 0 Bournemouth,red,0.18431728990670132,0.2439560503678848,white,131,471,10.0,attack,75.14646549193283,28.18126336969347,0.0
597,Liverpool [3] - 0 Bournemouth,red,0.18425276055451434,0.24398690157404695,white,132,471,10.0,attack,75.33071825248734,28.425250271267515,0.0
598,Liverpool [3] - 0 Bournemouth,red,0.1842158866389667,0.2440045308346868,white,133,471,10.0,attack,75.51493413912631,28.6692548021022,0.0
599,Liverpool [3] - 0 Bournemouth,red,0.18420666816010112,0.2440089381498893,white,134,471,10.0,attack,75.69914080728641,28.913263740252088,0.0
600,Liverpool [3] - 0 Bournemouth,red,0.18422510511786072,0.24400012351954106,white,135,471,10.0,attack,75.88336591240427,29.15726386377163,0.0
601,Liverpool [3] - 0 Bournemouth,red,0.18427119751228813,0.2439780869437129,white,136,471,10.0,attack,76.06763710991656,29.40124195071534,0.0
602,Liverpool [3] - 0 Bournemouth,red,0.18434494534335505,0.24394282842243345,white,137,471,10.0,attack,76.25198205525993,29.645184779137782,0.0
603,Liverpool [3] - 0 Bournemouth,red,0.1844463486110897,0.24389434795560305,white,138,471,10.0,attack,76.436428403871,29.889079127093378,0.0
604,Liverpool [3] - 0 Bournemouth,red,0.18457540731547795,0.2438326455433355,white,139,471,10.0,attack,76.62100381118648,30.132911772636717,0.0
605,Liverpool [3] - 0 Bournemouth,red,0.1847321214565341,0.2437577211855597,white,140,471,10.0,attack,76.80573593264302,30.37666949382228,0.0
606,Liverpool [3] - 0 Bournemouth,red,0.1849164910342153,0.2436695748823325,white,141,471,10.0,attack,76.99065242367723,30.62033906870461,0.0
607,Liverpool [3] - 0 Bournemouth,red,0.1851285160485645,0.2435682066335403,white,142,471,10.0,attack,77.1757809397258,30.86390727533815,0.0
608,Liverpool [3] - 0 Bournemouth,red,0.18536819649956726,0.24345361643932506,white,143,471,10.0,attack,77.36114913622535,31.107360891777482,0.0
609,Liverpool [3] - 0 Bournemouth,red,0.18563553238722366,0.2433258042995874,white,144,471,10.0,attack,77.54678466861259,31.350686696077066,0.0
610,Liverpool [3] - 0 Bournemouth,red,0.18593052371154786,0.2431847702143699,white,145,471,10.0,attack,77.73271519232414,31.59387146629143,0.0
611,Liverpool [3] - 0 Bournemouth,red,0.18625317047251144,0.2430305141836726,white,146,471,10.0,attack,77.91896836279666,31.836901980475105,0.0
612,Liverpool [3] - 0 Bournemouth,red,0.18660347267011448,0.2428630362074955,white,147,471,10.0,attack,78.10557183546676,32.0797650166826,0.0
613,Liverpool [3] - 0 Bournemouth,red,0.18698143030441366,0.2426823362857817,white,148,471,10.0,attack,78.29255326577119,32.322447352968375,0.0
614,Liverpool [3] - 0 Bournemouth,red,0.18738704337532397,0.2424884144186165,white,149,471,10.0,attack,78.4799403091465,32.564935767387,0.0
615,Liverpool [3] - 0 Bournemouth,red,0.18782031188291626,0.2422812706059574,white,150,471,10.0,attack,78.66776062102943,32.807217037992956,0.0
616,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,151,471,10.0,attack,78.66776062102943,32.807217037992956,0.0
617,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,152,471,10.0,attack,78.66776062102943,32.807217037992956,0.0
618,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,153,471,10.0,attack,78.66776062102943,32.807217037992956,0.0
619,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,154,471,10.0,attack,78.66776062102943,32.807217037992956,0.0
620,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,0,472,8.0,attack,45.578231292517,25.63025210084033,0.0
621,Liverpool [3] - 0 Bournemouth,red,0.11833767701340035,0.0598725483453677,white,1,472,8.0,attack,45.696568969530404,25.690124649185705,0.0
622,Liverpool [3] - 0 Bournemouth,red,0.12260464648563385,0.06144705529011674,white,2,472,8.0,attack,45.81917361601604,25.751571704475822,0.0
623,Liverpool [3] - 0 Bournemouth,red,0.12666176500019333,0.06294412746707677,white,3,472,8.0,attack,45.94583538101622,25.81451583194289,0.0
624,Liverpool [3] - 0 Bournemouth,red,0.130509032557093,0.06436376487626205,white,4,472,8.0,attack,46.07634441357333,25.87887959681916,0.0
625,Liverpool [3] - 0 Bournemouth,red,0.1341464491563471,0.06570596751767255,white,5,472,8.0,attack,46.21049086272967,25.944585564336833,0.0
626,Liverpool [3] - 0 Bournemouth,red,0.1375740147979556,0.06697073539126562,white,6,472,8.0,attack,46.34806487752764,26.011556299728106,0.0
627,Liverpool [3] - 0 Bournemouth,red,0.14079172948191854,0.06815806849714079,white,7,472,8.0,attack,46.48885660700954,26.079714368225236,0.0
628,Liverpool [3] - 0 Bournemouth,red,0.14379959320823588,0.06926796683522696,white,8,472,8.0,attack,46.63265620021778,26.148982335060467,0.0
629,Liverpool [3] - 0 Bournemouth,red,0.14659760597691476,0.07030043040553835,white,9,472,8.0,attack,46.7792538061947,26.219282765466005,0.0
630,Liverpool [3] - 0 Bournemouth,red,0.14918576778789114,0.07125545920808918,white,10,472,8.0,attack,46.928439573982594,26.29053822467409,0.0
631,Liverpool [3] - 0 Bournemouth,red,0.15156407864128596,0.07213305324286523,white,11,472,8.0,attack,47.080003652623866,26.36267127791696,0.0
632,Liverpool [3] - 0 Bournemouth,red,0.15373253853698546,0.07293321250982387,white,12,472,8.0,attack,47.23373619116086,26.435604490426783,0.0
633,Liverpool [3] - 0 Bournemouth,red,0.15569114747505353,0.07365593700906459,white,13,472,8.0,attack,47.389427338635905,26.50926042743585,0.0
634,Liverpool [3] - 0 Bournemouth,red,0.15743990545547604,0.07430122674051631,white,14,472,8.0,attack,47.54686724409139,26.583561654176364,0.0
635,Liverpool [3] - 0 Bournemouth,red,0.15897881247823875,0.07486908170417905,white,15,472,8.0,attack,47.705846056569634,26.65843073588055,0.0
636,Liverpool [3] - 0 Bournemouth,red,0.16030786854331325,0.07535950190008123,white,16,472,8.0,attack,47.86615392511293,26.733790237780624,0.0
637,Liverpool [3] - 0 Bournemouth,red,0.1614270736508132,0.07577248732819443,white,17,472,8.0,attack,48.02758099876375,26.80956272510882,0.0
638,Liverpool [3] - 0 Bournemouth,red,0.16233642780064628,0.07610803798856125,white,18,472,8.0,attack,48.1899174265644,26.885670763097377,0.0
639,Liverpool [3] - 0 Bournemouth,red,0.16303593099279112,0.07636615388112489,white,19,472,8.0,attack,48.35295335755719,26.9620369169785,0.0
640,Liverpool [3] - 0 Bournemouth,red,0.16352558322729038,0.07654683500595638,white,20,472,8.0,attack,48.516478940784474,27.03858375198446,0.0
641,Liverpool [3] - 0 Bournemouth,red,0.1638053845041796,0.07665008136295626,white,21,472,8.0,attack,48.68028432528866,27.115233833347418,0.0
642,Liverpool [3] - 0 Bournemouth,red,0.16387533482339478,0.07667589295220978,white,22,472,8.0,attack,48.84415966011207,27.191909726299627,0.0
643,Liverpool [3] - 0 Bournemouth,red,0.16373543418495728,0.07662426977371695,white,23,472,8.0,attack,49.007895094297005,27.26853399607334,0.0
644,Liverpool [3] - 0 Bournemouth,red,0.1633856825888813,0.07649521182742093,white,24,472,8.0,attack,49.171280776885894,27.34502920790077,0.0
645,Liverpool [3] - 0 Bournemouth,red,0.16282608003513133,0.07628871911335011,white,25,472,8.0,attack,49.33410685692103,27.42131792701411,0.0
646,Liverpool [3] - 0 Bournemouth,red,0.16205662652374286,0.07600479163150453,white,26,472,8.0,attack,49.496163483444775,27.49732271864562,0.0
647,Liverpool [3] - 0 Bournemouth,red,0.16107732205474434,0.07564342938194102,white,27,472,8.0,attack,49.657240805499505,27.572966148027557,0.0
648,Liverpool [3] - 0 Bournemouth,red,0.1598881666280434,0.07520463236454589,white,28,472,8.0,attack,49.81712897212756,27.648170780392107,0.0
649,Liverpool [3] - 0 Bournemouth,red,0.15848916024371107,0.07468840057934756,white,29,472,8.0,attack,49.97561813237128,27.72285918097145,0.0
650,Liverpool [3] - 0 Bournemouth,red,0.15688030290174027,0.07409473402647393,white,30,472,8.0,attack,50.13249843527301,27.796953914997932,0.0
651,Liverpool [3] - 0 Bournemouth,red,0.15506159460209545,0.07342363270572605,white,31,472,8.0,attack,50.287560029875095,27.870377547703647,0.0
652,Liverpool [3] - 0 Bournemouth,red,0.15303303534479085,0.07267509661723183,white,32,472,8.0,attack,50.440593065219886,27.94305264432089,0.0
653,Liverpool [3] - 0 Bournemouth,red,0.1507946251299188,0.07184912576103386,white,33,472,8.0,attack,50.591387690349805,28.01490177008192,0.0
654,Liverpool [3] - 0 Bournemouth,red,0.14834636395732306,0.07094572013700429,white,34,472,8.0,attack,50.739734054307135,28.085847490218924,0.0
655,Liverpool [3] - 0 Bournemouth,red,0.14568825182708878,0.06996487974518573,white,35,472,8.0,attack,50.88542230613422,28.15581236996411,0.0
656,Liverpool [3] - 0 Bournemouth,red,0.14282028873920186,0.0689066045856066,white,36,472,8.0,attack,51.028242594873426,28.224718974549717,0.0
657,Liverpool [3] - 0 Bournemouth,red,0.1397424746936764,0.06777089465828112,white,37,472,8.0,attack,51.1679850695671,28.292489869208,0.0
658,Liverpool [3] - 0 Bournemouth,red,0.1364548096905054,0.06655774996318088,white,38,472,8.0,attack,51.30443987925762,28.359047619171186,0.0
659,Liverpool [3] - 0 Bournemouth,red,0.13295729372966034,0.065267170500249,white,39,472,8.0,attack,51.43739717298727,28.42431478967143,0.0
660,Liverpool [3] - 0 Bournemouth,red,0.12924992681119818,0.06389915626959919,white,40,472,8.0,attack,51.566647099798466,28.488213945941034,0.0
661,Liverpool [3] - 0 Bournemouth,red,0.12533270893504067,0.062453707271174615,white,41,472,8.0,attack,51.69197980873352,28.550667653212198,0.0
662,Liverpool [3] - 0 Bournemouth,red,0.12120564010129442,0.06093082350497525,white,42,472,8.0,attack,51.8131854488348,28.611598476717177,0.0
663,Liverpool [3] - 0 Bournemouth,red,0.11693216470721525,0.05935553422976625,white,43,472,8.0,attack,51.93011761354202,28.67095401094695,0.0
664,Liverpool [3] - 0 Bournemouth,red,0.11276606034217453,0.057827956480792864,white,44,472,8.0,attack,52.04288367388419,28.728781967427736,0.0
665,Liverpool [3] - 0 Bournemouth,red,0.10877077140358438,0.05637311951684865,white,45,472,8.0,attack,52.15165444528778,28.785155086944584,0.0
666,Liverpool [3] - 0 Bournemouth,red,0.10494629789137376,0.05499102333784833,white,46,472,8.0,attack,52.25660074317915,28.84014611028244,0.0
667,Liverpool [3] - 0 Bournemouth,red,0.10129263980556402,0.053681667943905616,white,47,472,8.0,attack,52.35789338298471,28.893827778226342,0.0
668,Liverpool [3] - 0 Bournemouth,red,0.09780979714616933,0.05244505333499205,white,48,472,8.0,attack,52.45570318013088,28.946272831561327,0.0
669,Liverpool [3] - 0 Bournemouth,red,0.09449776991316128,0.05128117951106504,white,49,472,8.0,attack,52.55020095004405,28.997554011072392,0.0
670,Liverpool [3] - 0 Bournemouth,red,0.09135655810662513,0.05019004647211034,white,50,472,8.0,attack,52.64155750815068,29.047744057544502,0.0
671,Liverpool [3] - 0 Bournemouth,red,0.08838616172642587,0.049171654218213234,white,51,472,8.0,attack,52.7299436698771,29.09691571176272,0.0
672,Liverpool [3] - 0 Bournemouth,red,0.0855865807726559,0.048226002749302666,white,52,472,8.0,attack,52.81553025064975,29.145141714512015,0.0
673,Liverpool [3] - 0 Bournemouth,red,0.0829578152453152,0.04735309206542127,white,53,472,8.0,attack,52.89848806589506,29.192494806577443,0.0
674,Liverpool [3] - 0 Bournemouth,red,0.08049986514435402,0.04655292216654061,white,54,472,8.0,attack,52.97898793103942,29.239047728743984,0.0
675,Liverpool [3] - 0 Bournemouth,red,0.0782127304697866,0.045825493052646486,white,55,472,8.0,attack,53.057200661509206,29.284873221796627,0.0
676,Liverpool [3] - 0 Bournemouth,red,0.07609641122166266,0.04517080472376733,white,56,472,8.0,attack,53.133297072730855,29.3300440265204,0.0
677,Liverpool [3] - 0 Bournemouth,red,0.07415090739992536,0.04458885717993155,white,57,472,8.0,attack,53.207447980130794,29.37463288370033,0.0
678,Liverpool [3] - 0 Bournemouth,red,0.07237621900459601,0.044079650421068095,white,58,472,8.0,attack,53.27982419913539,29.4187125341214,0.0
679,Liverpool [3] - 0 Bournemouth,red,0.0707723460356533,0.0436431844472196,white,59,472,8.0,attack,53.350596545171044,29.46235571856861,0.0
680,Liverpool [3] - 0 Bournemouth,red,0.0693392884931825,0.043279459258400266,white,60,472,8.0,attack,53.419935833664226,29.50563517782701,0.0
681,Liverpool [3] - 0 Bournemouth,red,0.0680770463770699,0.04298847485455326,white,61,472,8.0,attack,53.488012880041296,29.54862365268157,0.0
682,Liverpool [3] - 0 Bournemouth,red,0.06698561968734396,0.042770231235749634,white,62,472,8.0,attack,53.55499849972864,29.591393883917323,0.0
683,Liverpool [3] - 0 Bournemouth,red,0.06606500842404728,0.042624728401932536,white,63,472,8.0,attack,53.62106350815269,29.63401861231925,0.0
684,Liverpool [3] - 0 Bournemouth,red,0.06531521258716566,0.04255196635314462,white,64,472,8.0,attack,53.68637872073985,29.6765705786724,0.0
685,Liverpool [3] - 0 Bournemouth,red,0.0647362321766849,0.042551945089371664,white,65,472,8.0,attack,53.75111495291654,29.71912252376177,0.0
686,Liverpool [3] - 0 Bournemouth,red,0.06432806719259787,0.042624664610528384,white,66,472,8.0,attack,53.815443020109136,29.761747188372297,0.0
687,Liverpool [3] - 0 Bournemouth,red,0.06411629832522436,0.04276745892420308,white,67,472,8.0,attack,53.87955931843436,29.8045146472965,0.0
688,Liverpool [3] - 0 Bournemouth,red,0.06420324833560187,0.04296966405978253,white,68,472,8.0,attack,53.94376256676996,29.847484311356286,0.0
689,Liverpool [3] - 0 Bournemouth,red,0.06461449791405016,0.04322861402472712,white,69,472,8.0,attack,54.00837706468401,29.890712925381013,0.0
690,Liverpool [3] - 0 Bournemouth,red,0.0653500470605266,0.043544308819022604,white,70,472,8.0,attack,54.07372711174454,29.93425723420003,0.0
691,Liverpool [3] - 0 Bournemouth,red,0.06640989577511648,0.04391674844269744,white,71,472,8.0,attack,54.140137007519655,29.978173982642733,0.0
692,Liverpool [3] - 0 Bournemouth,red,0.06779404405771318,0.04434593289568056,white,72,472,8.0,attack,54.20793105157737,30.02251991553841,0.0
693,Liverpool [3] - 0 Bournemouth,red,0.06950249190838775,0.044831862178057236,white,73,472,8.0,attack,54.277433543485756,30.06735177771647,0.0
694,Liverpool [3] - 0 Bournemouth,red,0.0715352393270976,0.04537453628979904,white,74,472,8.0,attack,54.348968782812854,30.11272631400627,0.0
695,Liverpool [3] - 0 Bournemouth,red,0.07389228631389955,0.04597395523087755,white,75,472,8.0,attack,54.42286106912674,30.158700269237148,0.0
696,Liverpool [3] - 0 Bournemouth,red,0.07657363286872965,0.0466301190013354,white,76,472,8.0,attack,54.499434701995476,30.205330388238483,0.0
697,Liverpool [3] - 0 Bournemouth,red,0.07957927899161632,0.04734302760114417,white,77,472,8.0,attack,54.5790139809871,30.252673415839624,0.0
698,Liverpool [3] - 0 Bournemouth,red,0.08290922468254536,0.04811268103028965,white,78,472,8.0,attack,54.66192320566965,30.300786096869913,0.0
699,Liverpool [3] - 0 Bournemouth,red,0.0865634699415807,0.04893907928881447,white,79,472,8.0,attack,54.74848667561122,30.349725176158728,0.0
700,Liverpool [3] - 0 Bournemouth,red,0.0905420147686158,0.049822222376661784,white,80,472,8.0,attack,54.83902869037985,30.39954739853539,0.0
701,Liverpool [3] - 0 Bournemouth,red,0.0948448591637785,0.050762110293959495,white,81,472,8.0,attack,54.93387354954362,30.45030950882935,0.0
702,Liverpool [3] - 0 Bournemouth,red,0.0994720031268983,0.05175874304048023,white,82,472,8.0,attack,55.033345552670525,30.502068251869826,0.0
703,Liverpool [3] - 0 Bournemouth,red,0.10442344665818126,0.052812120616479774,white,83,472,8.0,attack,55.1377689993287,30.55488037248631,0.0
704,Liverpool [3] - 0 Bournemouth,red,0.10969918975742132,0.053922243021759186,white,84,472,8.0,attack,55.24746818908611,30.60880261550807,0.0
705,Liverpool [3] - 0 Bournemouth,red,0.1152992324247748,0.05508911025638952,white,85,472,8.0,attack,55.362767421510895,30.66389172576445,0.0
706,Liverpool [3] - 0 Bournemouth,red,0.12122357466019194,0.056312722320456025,white,86,472,8.0,attack,55.483990996171094,30.720204448084914,0.0
707,Liverpool [3] - 0 Bournemouth,red,0.12735402229547788,0.057570478482873,white,87,472,8.0,attack,55.611345018466565,30.777774926567787,0.0
708,Liverpool [3] - 0 Bournemouth,red,0.1332177986581442,0.05877197581992277,white,88,472,8.0,attack,55.74456281712471,30.83654690238771,0.0
709,Liverpool [3] - 0 Bournemouth,red,0.13869670958001026,0.05989461360070436,white,89,472,8.0,attack,55.88325952670472,30.89644151598841,0.0
710,Liverpool [3] - 0 Bournemouth,red,0.14379075506107594,0.060938391825175124,white,90,472,8.0,attack,56.027050281765796,30.957379907813593,0.0
711,Liverpool [3] - 0 Bournemouth,red,0.1484999351013485,0.06190331049330666,white,91,472,8.0,attack,56.175550216867144,31.019283218306896,0.0
712,Liverpool [3] - 0 Bournemouth,red,0.15282424970080655,0.06278936960514159,white,92,472,8.0,attack,56.328374466567965,31.08207258791204,0.0
713,Liverpool [3] - 0 Bournemouth,red,0.1567636988594785,0.06359656916065147,white,93,472,8.0,attack,56.48513816542743,31.145669157072692,0.0
714,Liverpool [3] - 0 Bournemouth,red,0.16031828257737854,0.0643249091599074,white,94,472,8.0,attack,56.64545644800481,31.2099940662326,0.0
715,Liverpool [3] - 0 Bournemouth,red,0.1634880008544215,0.06497438960278146,white,95,472,8.0,attack,56.808944448859215,31.27496845583537,0.0
716,Liverpool [3] - 0 Bournemouth,red,0.1662728536907423,0.06554501048942996,white,96,472,8.0,attack,56.97521730254997,31.340513466324808,0.0
717,Liverpool [3] - 0 Bournemouth,red,0.16867284108622727,0.066036771819725,white,97,472,8.0,attack,57.143890143636206,31.406550238144533,0.0
718,Liverpool [3] - 0 Bournemouth,red,0.17068796304091904,0.06644967359369502,white,98,472,8.0,attack,57.31457810667711,31.472999911738228,0.0
719,Liverpool [3] - 0 Bournemouth,red,0.1723182195547821,0.06678371581138265,white,99,472,8.0,attack,57.4868963262319,31.53978362754961,0.0
720,Liverpool [3] - 0 Bournemouth,red,0.17356361062792305,0.06703889847278788,white,100,472,8.0,attack,57.660459936859816,31.606822526022395,0.0
721,Liverpool [3] - 0 Bournemouth,red,0.1744241362601997,0.06721522157782545,white,101,472,8.0,attack,57.83488407312002,31.67403774760023,0.0
722,Liverpool [3] - 0 Bournemouth,red,0.17489979645172582,0.06731268512660904,white,102,472,8.0,attack,58.00978386957176,31.74135043272684,0.0
723,Liverpool [3] - 0 Bournemouth,red,0.17499059120242322,0.06733128911903917,white,103,472,8.0,attack,58.18477446077417,31.80868172184587,0.0
724,Liverpool [3] - 0 Bournemouth,red,0.17469652051232032,0.06727103355517272,white,104,472,8.0,attack,58.359470981286485,31.875952755401048,0.0
725,Liverpool [3] - 0 Bournemouth,red,0.17401758438146686,0.06713191843503807,white,105,472,8.0,attack,58.53348856566797,31.94308467383609,0.0
726,Liverpool [3] - 0 Bournemouth,red,0.17295378280976334,0.06691394375859261,white,106,472,8.0,attack,58.706442348477715,32.009998617594675,0.0
727,Liverpool [3] - 0 Bournemouth,red,0.17150511579731642,0.06661710952575106,white,107,472,8.0,attack,58.87794746427504,32.076615727120426,0.0
728,Liverpool [3] - 0 Bournemouth,red,0.16967158334401233,0.06624141573671237,white,108,472,8.0,attack,59.04761904761904,32.14285714285714,0.0
729,Liverpool [3] - 0 Bournemouth,red,0.16756181523089708,0.0658091208105418,white,109,472,8.0,attack,59.21518086284995,32.20866626366768,0.0
730,Liverpool [3] - 0 Bournemouth,red,0.1656103305816572,0.06540925842416813,white,110,472,8.0,attack,59.380791193431605,32.27407552209185,0.0
731,Liverpool [3] - 0 Bournemouth,red,0.16392575917732444,0.06506408699688393,white,111,472,8.0,attack,59.54471695260893,32.33913960908873,0.0
732,Liverpool [3] - 0 Bournemouth,red,0.16250810101778512,0.06477360652864661,white,112,472,8.0,attack,59.70722505362672,32.40391321561738,0.0
733,Liverpool [3] - 0 Bournemouth,red,0.16135735610313162,0.06453781701944195,white,113,472,8.0,attack,59.86858240972986,32.46845103263682,0.0
734,Liverpool [3] - 0 Bournemouth,red,0.1604735244333284,0.06435671846929836,white,114,472,8.0,attack,60.02905593416318,32.53280775110612,0.0
735,Liverpool [3] - 0 Bournemouth,red,0.15985660600835416,0.064230310878159,white,115,472,8.0,attack,60.18891254017153,32.59703806198428,0.0
736,Liverpool [3] - 0 Bournemouth,red,0.15950660082827284,0.06415859424615178,white,116,472,8.0,attack,60.348419140999795,32.66119665623043,0.0
737,Liverpool [3] - 0 Bournemouth,red,0.15942350889300627,0.06414156857310616,white,117,472,8.0,attack,60.507842649892815,32.72533822480354,0.0
738,Liverpool [3] - 0 Bournemouth,red,0.15960733020259,0.06417923385916424,white,118,472,8.0,attack,60.6674499800954,32.7895174586627,0.0
739,Liverpool [3] - 0 Bournemouth,red,0.16000867992759993,0.06426147107217163,white,119,472,8.0,attack,60.82745866002301,32.85377892973487,0.0
740,Liverpool [3] - 0 Bournemouth,red,0.16043001875025453,0.0643478040839085,white,120,472,8.0,attack,60.98788867877325,32.91812673381878,0.0
741,Liverpool [3] - 0 Bournemouth,red,0.1608219618410658,0.06442811386223468,white,121,472,8.0,attack,61.14871064061432,32.982554847681016,0.0
742,Liverpool [3] - 0 Bournemouth,red,0.16118450920007632,0.0645024004071928,white,122,472,8.0,attack,61.309895149814395,33.047057248088215,0.0
743,Liverpool [3] - 0 Bournemouth,red,0.16151766082725771,0.06457066371876863,white,123,472,8.0,attack,61.47141281064165,33.11162791180698,0.0
744,Liverpool [3] - 0 Bournemouth,red,0.16182141672267392,0.0646329037969906,white,124,472,8.0,attack,61.63323422736433,33.17626081560397,0.0
745,Liverpool [3] - 0 Bournemouth,red,0.1620957768862752,0.0646891206418303,white,125,472,8.0,attack,61.7953300042506,33.2409499362458,0.0
746,Liverpool [3] - 0 Bournemouth,red,0.16234074131799758,0.06473931425330193,white,126,472,8.0,attack,61.9576707455686,33.3056892504991,0.0
747,Liverpool [3] - 0 Bournemouth,red,0.1625563100179832,0.06478348463134864,white,127,472,8.0,attack,62.120227055586575,33.37047273513045,0.0
748,Liverpool [3] - 0 Bournemouth,red,0.16274248298608285,0.06482163177609834,white,128,472,8.0,attack,62.28296953857266,33.435294366906554,0.0
749,Liverpool [3] - 0 Bournemouth,red,0.16289926022245993,0.06485375568742313,white,129,472,8.0,attack,62.44586879879514,33.50014812259397,0.0
750,Liverpool [3] - 0 Bournemouth,red,0.16302664172695813,0.06487985636540827,white,130,472,8.0,attack,62.608895440522076,33.56502797895938,0.0
751,Liverpool [3] - 0 Bournemouth,red,0.16312462749965562,0.06489993380994008,white,131,472,8.0,attack,62.772020068021746,33.629927912769325,0.0
752,Liverpool [3] - 0 Bournemouth,red,0.16319321754055238,0.06491398802116066,white,132,472,8.0,attack,62.935213285562284,33.69484190079048,0.0
753,Liverpool [3] - 0 Bournemouth,red,0.16323241184963422,0.06492201899901318,white,133,472,8.0,attack,63.098445697411925,33.759763919789485,0.0
754,Liverpool [3] - 0 Bournemouth,red,0.16324221042692244,0.0649240267434692,white,134,472,8.0,attack,63.26168790783885,33.82468794653296,0.0
755,Liverpool [3] - 0 Bournemouth,red,0.1632226132723602,0.06492001125457136,white,135,472,8.0,attack,63.42491052111122,33.88960795778753,0.0
756,Liverpool [3] - 0 Bournemouth,red,0.16317362038601854,0.06490997253224863,white,136,472,8.0,attack,63.588084141497234,33.95451793031978,0.0
757,Liverpool [3] - 0 Bournemouth,red,0.1630952317678478,0.06489391057658622,white,137,472,8.0,attack,63.75117937326507,34.019411840896375,0.0
758,Liverpool [3] - 0 Bournemouth,red,0.1629874474178692,0.06487182538756997,white,138,472,8.0,attack,63.91416682068294,34.084283666283945,0.0
759,Liverpool [3] - 0 Bournemouth,red,0.16285026733608987,0.0648437169651146,white,139,472,8.0,attack,64.07701708801903,34.14912738324905,0.0
760,Liverpool [3] - 0 Bournemouth,red,0.16268369152248852,0.06480958530931957,white,140,472,8.0,attack,64.23970077954152,34.21393696855837,0.0
761,Liverpool [3] - 0 Bournemouth,red,0.16248771997707934,0.0647694304201849,white,141,472,8.0,attack,64.4021884995186,34.27870639897856,0.0
762,Liverpool [3] - 0 Bournemouth,red,0.16226235269984102,0.0647232522975969,white,142,472,8.0,attack,64.56445085221844,34.343429651276146,0.0
763,Liverpool [3] - 0 Bournemouth,red,0.16200758969080198,0.06467105094171187,white,143,472,8.0,attack,64.72645844190924,34.408100702217865,0.0
764,Liverpool [3] - 0 Bournemouth,red,0.16172343094996222,0.06461282635240195,white,144,472,8.0,attack,64.8881818728592,34.47271352857027,0.0
765,Liverpool [3] - 0 Bournemouth,red,0.16140987647730753,0.06454857852973818,white,145,472,8.0,attack,65.04959174933651,34.537262107100005,0.0
766,Liverpool [3] - 0 Bournemouth,red,0.16106692627283792,0.0644783074736921,white,146,472,8.0,attack,65.21065867560935,34.6017404145737,0.0
767,Liverpool [3] - 0 Bournemouth,red,0.16069458033653916,0.06440201318427796,white,147,472,8.0,attack,65.37135325594589,34.66614242775797,0.0
768,Liverpool [3] - 0 Bournemouth,red,0.1602928386684539,0.06431969566146734,white,148,472,8.0,attack,65.53164609461436,34.73046212341944,0.0
769,Liverpool [3] - 0 Bournemouth,red,0.15986170126852528,0.06423135490531706,white,149,472,8.0,attack,65.69150779588287,34.79469347832476,0.0
770,Liverpool [3] - 0 Bournemouth,red,0.15940116813683858,0.06413699091574188,white,150,472,8.0,attack,65.85090896401971,34.8588304692405,0.0
771,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,151,472,8.0,attack,65.85090896401971,34.8588304692405,0.0
772,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,152,472,8.0,attack,65.85090896401971,34.8588304692405,0.0
773,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,153,472,8.0,attack,65.85090896401971,34.8588304692405,0.0
774,Liverpool [3] - 0 Bournemouth,red,0.0,0.0,white,154,472,8.0,attack,65.85090896401971,34.8588304692405,0.0
